用户性别,用户教育程度,收入程度,支出程度,浏览次数,上期还款差额,信用卡额度,平均本期账单最低还款额,平均消费笔数,平均本期账单金额,是否逾期
1,3,0.0,10.224844200581394,368,5.833082833333332,20.153592,13.8102145,0.0,19.14349816666667,0
1,3,0.0,11.27810601736615,784,0.04408475510204646,19.232628255101993,17.060282163265303,0.6428571428571429,15.41633853061224,0
1,4,9.896552666666667,10.726360413284153,200,2.934304899999992,19.702084350000003,16.257380600000005,2.45,19.435708500000004,0
2,2,0.0,9.796790376524424,909,-0.5746680000000026,20.759728,18.820998,1.5,0.0,0
1,3,0.0,10.555263402930402,2169,14.96872718181818,21.252953363636358,14.873936454545456,1.2727272727272727,19.404769,1
1,4,15.461410999999998,11.897790071111112,528,0.40833289473684786,17.75773721052632,17.04919405263158,1.105263157894737,19.48127931578947,0
1,4,0.0,12.106485565812003,806,0.44973693137254855,20.69889576470587,16.948006705882356,1.9411764705882353,5.276550921568628,0
1,3,13.649371786729867,13.50524194865524,477,3.412423214285713,19.884093999999997,12.485432000000001,0.0,14.769500642857144,0
1,4,15.112275333333333,12.207853785977877,112,-0.13973160000000107,9.514198866666666,13.310428133333334,0.6666666666666666,11.410166333333335,0
2,3,0.0,11.636471849372395,711,7.398963599999998,19.460444999999996,13.282856,0.0,15.798359300000001,0
1,3,0.0,12.111274699792943,680,0.9107209682539672,18.408966079365076,17.468198333333333,0.12698412698412698,11.58835911111111,0
1,4,0.0,11.931857455882355,304,1.1360914166666678,10.678782499999999,18.66989416666667,0.25,10.171237083333333,0
1,3,0.0,9.248230166666666,253,0.9511014137931078,20.179800482758626,15.688682068965516,0.3793103448275862,16.955589448275866,0
1,3,0.0,10.718953418316849,408,-0.8186563293413176,20.43782227544904,17.608013532934134,2.2574850299401197,15.534873071856275,0
1,4,0.0,12.605554689102567,847,-3.035832916666669,8.778278625,11.745586833333334,0.75,7.0299659583333325,0
1,4,0.0,11.248156168374841,308,0.015079000000000065,20.725191666666664,18.499957,0.3333333333333333,13.766634333333334,0
1,3,0.0,10.846416682142863,98,0.0,16.214130333333333,13.869734444444445,0.8888888888888888,0.0,0
1,2,0.0,12.390414813657408,204,6.226957600000002,16.196733000000002,14.197420150000003,0.25,19.632881750000003,0
1,4,0.0,11.36138693258427,1458,2.1192681851851844,18.28850679012346,14.249873493827156,0.7530864197530864,12.177020296296297,0
1,3,0.0,12.541083253623192,1792,3.530459368421056,20.183184789473685,16.92379110526316,0.9473684210526315,15.254566210526315,0
1,4,8.242937,10.931033791208796,1080,-1.1392292800000021,17.55170064,16.38121408,0.68,15.682121159999998,0
1,3,0.0,11.218878279914533,260,-3.5123020465116284,17.66155244186048,15.211157395348836,0.16279069767441862,5.4713419534883725,0
1,4,0.0,11.612930664444448,261,0.06052679661019411,13.710305220338958,16.918081487288134,1.4618644067796611,16.849257432203377,0
2,3,6.7485475,11.31461328952666,630,0.07197133333333738,19.460445,16.589596333333333,1.6666666666666667,19.46127,0
1,3,14.975370000000002,11.439956187981526,84,-0.33037768000000334,16.29162402,16.343142020000002,1.28,5.823693360000001,0
1,3,0.0,13.211662338797826,371,-7.607675199999999,20.330325199999997,15.1267028,0.4,19.7834396,0
1,3,12.857917933333335,11.585229006357842,162,-0.950623346938773,14.45960489795919,17.052802897959186,1.6122448979591837,13.819675653061225,0
2,3,6.372580999999999,8.987006569732952,1000,-0.7847293846153853,17.177728769230768,18.040673615384613,0.9230769230769231,16.329726230769232,1
1,3,14.269756000000001,12.044467823529411,84,0.11579250000000485,20.664417999999998,17.103209,0.0,19.814311,0
1,3,13.777260444444446,10.939003080168781,423,-1.9581919999999968,18.361832999999997,15.454717500000001,1.0,16.1083105,0
1,3,12.68175416666667,11.898065814229259,286,-4.81594216923078,20.189920615384608,18.533169753846163,3.753846153846154,0.0,0
1,3,0.0,11.590766555555563,190,10.65853675,10.332208999999999,9.3645885,2.0,18.428119000000002,1
1,3,0.0,10.548125889221565,649,-0.7780576500000009,19.785172699999997,16.857695649999997,0.0,10.650259550000001,0
1,3,0.0,13.549552068571435,108,-0.9379344494381989,14.943096393258418,18.052942876404494,1.898876404494382,12.441231337078651,1
0,4,0.0,10.440542070866151,82,-8.928617875,17.908785625,19.927179687500004,0.5625,2.0051213750000003,1
1,4,0.0,9.525373016393448,594,3.1182633124999963,19.971270999999998,18.7471506875,4.125,0.0,0
1,4,0.0,10.947529209973748,777,0.2592729499999997,21.18680875,18.881592949999998,0.0,13.064534949999999,0
2,3,0.0,11.723810164233578,322,-0.5351991875000017,21.836427937499998,18.944747312500002,0.25,10.0294320625,0
1,2,0.0,11.354762692307693,120,-0.2444511379310299,16.67119344827586,14.521110172413788,0.2413793103448276,15.675513689655169,0
2,3,0.0,11.86534342347697,385,0.043519647058822386,17.652146823529414,17.67931517647059,0.11764705882352941,12.157421117647058,0
1,3,0.0,10.49884343902439,1395,1.2306161999999965,21.818565200000002,17.881207999999997,1.4666666666666666,7.102707066666667,1
1,3,11.41327725,11.456565364978912,252,-0.19090591666666867,20.66477333333334,18.002955375,0.0,20.241886791666666,0
1,3,14.756704545454546,12.657049361928145,147,0.1338568421052635,16.86123552631579,19.592814842105263,0.05263157894736842,18.794179631578945,0
1,4,0.0,11.736235202861,410,-2.185901124999999,6.6257572499999995,15.745925625,0.25,5.272845375,0
1,4,0.0,12.434554258594918,420,18.138339000000002,19.05498,16.578815,0.0,19.270519,0
1,3,0.0,12.029014732360098,792,4.129742608695656,20.44893152173913,14.88776865217391,0.5217391304347826,11.75572104347826,0
1,4,0.0,11.282599554216867,240,-0.971209031914892,13.956274382978725,15.28882715957447,0.0,11.869204648936169,0
1,2,14.069175066666666,12.335602564356435,24,3.227679222222223,19.978238222222224,17.75524505555556,0.0,12.312319277777782,0
2,4,10.537813,11.527534055999999,108,-0.5742508903225794,13.396391399999985,16.954834748387093,2.193548387096774,14.801908851612895,0
2,4,0.0,12.200605160465125,2604,2.23884374180329,19.105875008196865,17.117086102459105,0.006147540983606557,18.92481362499999,0
1,4,0.0,9.633364447368418,630,-0.3912020000000034,17.84805099999999,19.287820047619043,1.6666666666666667,17.14175895238095,0
1,4,0.0,10.07010222826087,300,0.08536499999999947,7.129348384615384,16.192944999999998,0.05128205128205128,6.8976046153846164,0
1,3,14.587395538461537,10.311713766375558,720,1.6720616346153854,13.476606673076923,18.059881653846148,0.36538461538461536,12.754758576923079,0
1,3,15.042817090909091,11.036368613333336,144,0.08953556250000005,7.754747114583336,10.964640760416664,0.3229166666666667,6.54225771875,0
1,2,13.3506118,10.848498235119056,48,-0.2135508000000037,19.748127,17.2793442,3.6,0.0,0
1,2,14.787938,10.525692971153846,48,0.0,20.441274,18.15546,3.0,0.0,1
1,3,0.0,9.969722415887853,102,-0.35722466666666364,19.748127,17.687103,0.0,18.83329966666666,0
1,3,0.0,12.331279122448969,2574,-0.04540064285714074,15.902443142857141,17.345727785714285,1.0,13.25656657142857,0
1,3,0.0,11.519329470279708,126,-1.9069107272727255,19.317176363636367,16.944265090909088,1.3181818181818181,16.5802725,0
1,2,19.05498,13.700658054469272,252,-0.6621207107142801,20.043921796428513,16.362234839285723,1.0642857142857143,10.78321021785714,0
1,4,0.0,13.521298620853104,248,2.681636977272724,7.5749517954545444,11.660009772727273,0.22727272727272727,8.819948681818182,0
1,4,0.0,11.204800855895202,188,-1.0122155,21.469136999999996,19.236826,0.5,20.077869,0
2,3,14.6007129,12.420592162790696,2680,-2.1613299342105297,15.73770586842106,19.278570328947364,1.618421052631579,8.768796552631581,0
1,3,0.0,13.805509654135344,70,2.3310045256410277,20.612911576923036,14.95176129487179,0.28205128205128205,15.799075987179485,0
1,3,0.0,10.83900069241014,744,-0.07319656923077211,12.214608184615377,18.271704538461535,0.3230769230769231,6.331419153846156,0
2,4,12.300065933333336,11.64957567000001,630,-1.8227456923076932,20.625254892307698,12.532164984615381,0.9230769230769231,14.230963261538463,0
2,4,14.508702,11.173907912031055,540,-0.7051287682119352,15.381406450331125,14.849402403973507,0.9337748344370861,15.680325529801324,0
1,3,0.0,12.069703546827817,546,-1.4666591111111131,19.971270999999998,17.4194,2.2222222222222223,0.0,0
1,3,13.990918083333334,10.167188087096793,1180,1.6421135789473666,20.033143210526315,17.677597263157896,2.5789473684210527,2.0318615789473684,0
2,3,0.0,12.062600623115644,4239,-19.809095000000003,20.153592,19.615615,5.0,0.0,1
1,2,0.0,11.681266580838338,66,28.16625044444445,13.382706666666666,10.657274777777776,1.8333333333333333,18.708838333333333,0
2,4,12.518792,11.841711670433133,738,-0.7640896224489886,14.370679785714279,18.81370885714286,0.7244897959183674,15.569912744897957,0
2,3,15.28931,13.433493571428574,12,-0.6031215185185204,19.39044148148149,18.046328888888887,0.8148148148148148,11.141761925925927,0
1,2,0.0,12.034919437750997,632,-1.4630375454545437,21.166688272727274,18.727120636363633,1.0909090909090908,14.30092990909091,0
1,2,0.0,11.150693569444446,135,5.613504249999998,21.01813825,14.12345775,0.0,19.58754575,0
2,3,0.0,13.29960025551329,567,8.38193541025641,20.32204079487179,10.712062615384617,2.0,7.916331820512819,0
1,3,14.449810000000001,13.331747149484528,100,-0.6910274166666674,15.831378833333334,17.125306333333334,0.5,13.438552833333333,0
1,3,0.0,10.557230188811195,48,-3.527847868421059,20.561226368421057,17.975283052631568,1.394736842105263,17.39185992105264,0
1,3,0.0,10.304438621710535,539,1.1145545000000077,21.72408140000001,17.795083049999995,0.85,19.804254649999997,0
1,2,0.0,11.54875072727284,477,2.5076075000000007,9.343934687500001,18.117135250000004,1.6875,9.3005315,0
1,3,0.0,9.45184182352941,98,0.0,0.0,18.837029,0.0,0.0,1
1,4,15.059564,11.264209884615383,200,-0.5118412428571428,11.52490161428571,18.589609042857138,0.3142857142857143,11.068440128571428,0
1,2,14.726026645161292,11.180137170515104,288,-0.49724631034483124,12.527129241379312,17.03577003448276,0.27586206896551724,13.708540379310342,0
1,2,15.818149846153847,12.669902450267392,850,-4.703832535714286,20.00399867857143,17.187009178571426,0.39285714285714285,14.377329464285717,0
1,4,14.654358625,10.711522781250002,539,2.820908238095237,15.17257357142857,17.156598666666667,1.0952380952380953,14.123095904761906,0
1,2,0.0,10.992775015151514,198,-0.6734327435897498,21.217454358974358,19.22115307692308,9.897435897435898,19.72985125641026,0
2,4,0.0,11.18049349674621,224,0.6277139230769215,20.349546923076925,16.039646615384616,0.0,17.162405,0
1,4,15.049211875000001,11.065442808245479,3480,-0.2574097000000002,14.999925433333336,18.743039966666664,0.16666666666666666,13.533379400000001,0
1,3,0.0,12.321445655097632,320,0.6646077142857205,20.139507000000005,14.155744428571426,0.5714285714285714,9.305258071428572,0
1,4,0.0,10.829086154302695,605,1.1758753823529409,20.682137588235292,18.619095,0.5294117647058824,7.091111205882352,0
1,3,0.0,12.229743494066831,216,2.3628958199999914,20.290118619999983,17.09821186,0.48,16.688732239999997,0
1,4,9.131121,11.627518234067193,990,-1.3788673333333321,14.046588333333332,18.672303,0.3333333333333333,13.164717000000001,1
2,3,0.0,14.032015094395266,320,0.1180372399999996,21.58310236,17.34529948,0.6,18.583064639999996,0
1,3,10.238138600000001,9.692177340909081,418,-0.19572285714285975,19.833134238095244,17.529497047619046,0.0,11.67032633333333,0
1,3,0.0,12.991833698051972,450,-0.4772533684210529,14.125801842105261,17.29215536842105,0.0,13.472182210526316,0
1,4,0.0,11.697519915857617,60,0.0,19.460445,17.141731,0.0,0.0,1
1,2,0.0,11.906513591623039,408,0.3905039137931037,3.3235353103448277,8.119615310344827,0.5689655172413793,3.007287603448276,0
1,4,0.0,10.836015966400028,896,16.285311333333333,17.668685999999997,5.122033666666667,0.0,17.775867,0
1,2,0.0,11.395738829123523,1998,3.9483893749999996,20.307743,9.537154,2.0,18.945718875,0
1,3,15.847066384615385,12.181491158102773,416,-1.4903300501552934,20.2750650372286,19.324591956049897,3.0372285418821097,19.615632161323795,0
1,2,14.000692521739127,13.182300014472744,275,1.2895475000000083,13.095012046874993,18.407683749999993,6.421875,7.116972828124998,0
0,3,14.757082333333331,10.151879133333331,104,0.8253448333333324,8.2877769,12.994512483333331,0.25,7.589511400000002,1
1,3,0.0,12.664157656804736,352,0.4450465555555603,19.01012908333333,17.635401388888884,2.388888888888889,17.510467999999996,0
1,4,0.0,11.985883498305082,1144,0.965483025000001,19.139822049999996,17.465184774999997,2.05,18.8324949,0
1,4,16.752395,14.425425361111117,444,-0.602214,9.7302225,17.425579,0.5,8.625766,1
1,4,0.0,11.78651488888889,510,0.24936215555555208,18.211433444444445,16.93101911111111,0.5111111111111111,17.014847044444444,0
1,3,0.0,10.654007708333339,1276,-1.4928292857142882,16.52381253571429,17.709664999999998,0.8214285714285714,15.446256857142858,0
2,3,13.343617307692309,11.367381072847683,330,0.3750086891891904,9.007631864864864,18.535309351351344,0.0,8.148064418918919,0
1,3,0.0,13.183638640776715,504,4.515848611111112,19.80476233333334,16.136479333333334,0.6111111111111112,18.825841194444447,0
2,3,0.0,11.388113745341613,792,-0.14841542857142898,19.752345571428574,17.298144428571426,0.5714285714285714,19.266533285714285,0
1,2,0.0,12.981562115044264,2272,0.3185117954545449,9.867440863636364,15.258163613636366,0.6590909090909091,7.72407209090909,1
1,4,0.0,11.434794630268193,486,-1.244564789062471,17.530649390624983,15.277538023437508,1.578125,16.29829624999998,0
1,4,0.0,9.11094031443299,160,-0.9913548421052667,16.56087121052632,17.92671142105263,0.42105263157894735,15.171361000000003,0
1,3,0.0,11.26413755729987,1098,1.2265189166666701,18.615239749999997,16.317087833333336,0.8333333333333334,17.85222425,0
2,4,0.0,9.12908685897436,128,-4.435890599999999,20.153592,17.6278696,0.0,18.3660394,0
1,4,0.0,11.071133621500575,261,0.0,19.748127,17.293296333333334,0.0,0.0,0
2,4,0.0,11.385511996732035,923,-0.3118240243902477,19.613161121951215,18.82805731707317,0.2682926829268293,12.578120560975607,0
1,2,0.0,9.9331814468665,210,4.207741846153843,21.763029999999993,9.28609751923077,1.25,8.399126403846154,1
1,4,0.0,11.637825247148283,1408,-0.5085458048780538,17.682883170731706,16.163401780487806,0.34146341463414637,16.437754292682932,1
1,4,0.0,10.719092200000004,798,-0.4172010625000002,20.7415614375,18.344780875,0.6875,12.808177875,0
1,4,0.0,11.726252214285717,396,0.0,21.357565,20.261036999999998,1.0,0.0,1
1,2,15.138487090909088,12.872331874141915,1106,-1.253140689655174,13.844847999999999,16.769632068965517,0.6206896551724138,5.9637931724137925,0
1,2,0.0,11.108675937172766,693,5.073048666666666,18.63897933333334,14.324551,2.4761904761904763,15.359616904761909,0
1,4,0.0,10.435203311764704,819,9.228676999999998,18.361832999999997,15.9097555,0.0,18.636290000000002,0
1,3,0.0,13.21686854180062,112,-0.5182440303030305,10.355183030303033,19.758104454545453,0.9090909090909091,9.695711969696971,0
1,3,0.0,13.760200329192513,318,2.08008725,18.214925125,17.417348124999997,1.625,12.467944,1
2,4,0.0,11.862122128658207,301,4.392508142857142,17.954716499999996,17.354209857142855,0.35714285714285715,15.726657642857143,0
1,2,0.0,11.292002320370411,192,7.4966475,20.153592,8.5652785,5.5,19.791169,1
2,3,0.0,11.968077147692322,510,0.07397368518518377,11.10818861111111,14.950814037037036,0.2222222222222222,15.299613037037036,0
1,3,0.0,11.558162905405416,90,4.608843690909088,13.427527272727273,9.248577036363635,0.7454545454545455,9.97230152727273,0
1,4,0.0,10.670194752941178,440,19.503067,20.307743,18.011552,0.0,20.672851,0
1,2,13.883739888888888,12.688260978328172,288,-1.162501950000003,21.013187200000004,15.533211750000001,13.2,19.189180200000003,0
2,3,0.0,12.175622877589442,688,3.248888045454555,18.25514872727272,15.775736181818187,0.38636363636363635,18.920031318181824,0
1,4,0.0,12.828113352490428,308,-0.22398076190476068,14.229427952380954,16.747874904761904,0.8571428571428571,13.668337047619044,1
2,3,0.0,12.609206870129839,1242,-0.27080592523364366,9.65947153271028,16.48061981308411,0.08411214953271028,5.067674383177572,0
1,4,13.353691,12.283572095686287,1620,0.1045575454545471,20.819420818181822,18.358629454545454,0.13636363636363635,14.226547499999999,0
1,3,7.9478729999999995,11.196948418630777,170,2.0175680000000025,20.08004990909092,16.22153761363637,1.4772727272727273,8.084159295454548,0
1,4,15.366101,12.156008358208966,279,-1.3030483218390785,20.177476034482737,16.97261071264368,1.9885057471264367,16.744202620689656,0
1,2,0.0,11.277565796774189,559,-0.7182573749999985,13.22579475,18.113004625000002,0.0,12.516490687500001,0
1,4,0.0,12.06401455059133,204,-1.795057619047629,16.80990548095236,18.137268438095237,1.3523809523809525,11.63650812380953,0
0,3,0.0,11.23665638255034,286,-1.1694493333333353,0.0,6.355692,0.0,14.892365333333332,0
2,3,15.151754466666663,10.910356992094858,5296,-4.41961705263158,18.65848266666667,8.949536614035088,0.2982456140350877,2.9387317192982447,0
1,4,0.0,10.089112612794624,1650,0.0,19.470458039999993,17.1345774,1.04,0.0,0
2,2,13.707282999999999,11.231654692913388,1040,-3.3417040625,20.486080499999996,18.165895624999997,0.875,8.9768579375,0
1,4,15.155818923076923,11.781708383747173,1112,0.3820210869565166,19.072608913043478,16.084814173913045,1.3043478260869565,18.758923565217398,0
1,4,13.971245500000002,11.955959310769353,196,-1.3189678390804636,20.754601563218415,17.93948698850573,0.3563218390804598,8.424518689655175,0
1,4,0.0,11.011116636363651,1360,-1.406881666666668,9.576148895833333,17.860113395833338,0.0,8.537674916666665,0
1,4,0.0,11.68099450880281,260,-0.23727463043477925,20.708582869565227,18.232665739130436,2.5,0.0,0
1,4,10.099733781249995,10.01504724510598,856,-0.20827110000000015,4.4101424,20.791498100000002,0.0,4.0322757,0
2,4,0.0,11.877077931952673,480,-0.18643348780487834,16.42079007317073,17.796399951219513,0.4796747967479675,11.139674617886174,0
1,2,0.0,10.480890729357801,824,-2.8333763636363614,19.971270999999998,17.878606545454545,3.090909090909091,0.0,1
1,4,0.0,13.187175408355781,1377,-5.086093999999999,19.971270999999998,18.132806000000002,5.5,0.0,0
1,3,15.370210818181818,9.900508293255143,2112,0.511748275000036,19.279642119444357,17.4539106444444,0.075,19.180791141666635,0
1,4,14.855275,11.061216574344064,2754,0.4597632054794527,18.229478547945202,16.713811150684933,1.0136986301369864,11.728745493150688,0
2,3,0.0,11.48670790476191,450,0.25467224999999694,16.754716812500003,17.018419093749998,0.46875,16.146803625,0
2,3,14.629043473684213,11.723003243386247,2794,-1.4896048703703748,14.689766388888891,16.70546853703704,0.8888888888888888,10.09439064814815,0
1,3,0.0,10.7962586,3510,0.0,19.971270999999998,17.249375,0.0,0.0,0
1,2,0.0,11.99004523742456,299,0.2514777925926026,11.398746666666671,17.1461102074074,0.9259259259259259,18.109750718518505,0
1,2,11.116372363636362,9.567261407407408,180,18.437087249999998,20.559057,13.911440499999998,4.5,0.0,0
1,3,0.0,10.301417016877643,156,-0.6066263749999994,15.607273486111113,14.432449499999997,4.708333333333333,14.786812888888887,0
1,3,0.0,10.710718935164003,154,-5.449575272727271,22.03526104545455,20.303204954545457,4.545454545454546,16.891103272727275,1
1,3,0.0,11.047621335000002,497,-0.0657103068181808,15.437410318181822,16.92104452272727,1.3863636363636365,13.001770227272726,0
1,4,0.0,12.321141134469684,150,1.5343926052631556,19.712632315789484,15.957771000000001,0.13157894736842105,10.203214052631576,1
1,4,0.0,11.090558787234038,120,4.968159199999999,15.502678099999997,15.34202325,1.75,14.013396899999998,1
1,4,14.258029666666667,12.533278352941181,203,0.1516311666666681,19.971270999999998,17.177569666666667,0.3333333333333333,19.472391166666668,0
1,3,0.0,11.104468529137534,374,-0.309066818181817,21.312698454545455,19.117191909090906,2.3636363636363638,20.255731,0
1,2,13.71062,9.595448899731478,540,4.011690090909091,9.077850454545453,17.223272818181815,1.1818181818181819,0.0,0
1,2,15.5221655,13.903204549376817,448,-0.29843173099416553,20.659632578947384,17.140432339181285,1.7777777777777777,11.586435274853805,0
1,4,14.967580666666668,10.803783724220631,828,-1.4912102825278808,14.465518821561322,18.603996650557622,0.19330855018587362,16.441146639405215,0
2,3,0.0,13.858349676328489,704,0.4227480222222155,20.978907688888885,18.676867044444446,0.17777777777777778,20.636763999999996,0
1,2,0.0,12.03745431868132,84,0.38615561702127543,11.256892425531918,16.843606042553194,0.44680851063829785,10.612102957446808,0
1,3,0.0,13.469664617458236,783,1.3032478787878787,19.460445000000004,17.051100515151514,0.0,17.949818181818184,0
1,3,12.685462666666668,11.432818103571426,584,-1.3190562105263126,12.751022105263159,18.107782631578946,1.5789473684210527,12.487795631578948,0
1,4,14.870892999999999,12.236670941176476,189,-1.524468490740741,20.409413240740715,10.042350111111116,1.4814814814814814,19.00123765740741,0
1,2,12.619161916496937,10.841628735787681,90,2.5776099411764726,18.686383411764705,16.602624117647057,1.1764705882352942,16.814491705882354,0
1,3,0.0,11.132110186440682,152,-0.5943617999999997,19.788012799999997,17.524372800000002,3.0,18.825620200000003,0
1,4,0.0,11.79236447619048,891,1.674204958333335,19.542846541666666,17.132253125000002,0.0,5.599758041666667,0
1,3,0.0,10.146671558011056,426,-8.100004800000006,20.44402371999999,18.265398400000002,1.42,17.82117616,0
1,4,0.0,12.203730414096894,665,-4.644204,19.971270999999998,16.490392857142858,1.8571428571428572,14.916555142857144,0
1,3,9.993811,11.509515684210513,135,-1.3104183105590064,8.720855583850927,15.537752077639752,1.0434782608695652,10.897503124223608,0
1,4,0.0,10.108960858666661,462,17.148222200000003,7.5279913999999994,5.26113255,1.05,11.257631899999998,0
1,4,7.9478729999999995,12.430589515867169,1152,6.0681514042553175,10.445986319148938,17.939349106382984,0.0,10.198632404255315,1
2,3,0.0,11.74209351724138,336,-4.141734499999998,13.951188,18.930000500000002,1.0,12.799535333333333,0
1,3,0.0,12.648807567771065,675,0.0,0.0,18.51477,0.0,0.0,0
1,4,0.0,11.848676241626794,814,1.6832833333333355,15.198384533333332,17.137356733333334,2.466666666666667,5.4776252,0
2,3,12.993879230769231,13.760841307692305,525,-0.10419065151515738,18.91744309090909,18.689967015151517,0.4696969696969697,9.98497922727273,0
1,3,0.0,10.608641241666662,40,3.767938789473683,12.613434315789473,11.206742947368424,0.0,12.188602052631577,0
2,2,15.337046375,13.798523583333333,1040,-7.06096911267606,16.062929183098586,18.212005140845076,0.0,14.980728394366196,1
2,3,0.0,9.473863027343768,500,-2.0318947948717874,16.86448876923076,17.525475743589734,0.5,15.700297371794868,0
1,2,0.0,11.463615806779675,1677,2.464976933333329,19.87141286666667,16.35007453333334,0.5666666666666667,19.39485396666667,0
1,4,0.0,10.410402859813093,350,0.0,14.978453249999998,16.80698325,0.0,0.0,0
1,3,0.0,11.231429649425285,903,-0.7314147121212144,19.94890136363635,16.78611110606061,0.5606060606060606,17.132845727272723,1
1,4,0.0,10.458239254545457,364,16.864934666666667,6.657090333333333,0.0,0.3333333333333333,8.506080333333335,0
1,4,14.843325666666665,11.122921605577679,496,-2.288996104347829,8.253962686956518,15.885997478260869,0.11304347826086956,6.815004260869565,0
2,3,0.0,10.458689552353546,240,-1.6279118611111176,17.190336583333334,17.472061305555556,1.0833333333333333,14.689779805555556,0
1,2,0.0,12.361576921052647,702,6.302149022727265,17.69439918181819,12.50763675,0.0,17.29775188636364,0
1,2,11.454088,11.009929810975617,308,-0.7345539866666684,11.95118977333333,17.674334653333332,0.36,11.80678984,1
1,3,0.0,10.650340985611528,1150,1.8217707499999989,20.4860805,16.105964166666666,0.16666666666666666,9.696256583333334,0
1,4,0.0,10.606127061837464,350,0.9527695000000023,19.782219700000002,17.281488500000002,0.0,16.457565199999998,0
1,4,0.0,12.256782370666672,861,-0.8071143333333346,17.51749383333333,16.521956214285723,1.0238095238095237,11.92665335714286,0
1,2,13.511907099999998,11.283823862068965,920,-0.415204928571427,15.09939245238095,18.753221785714288,0.9285714285714286,9.5108925,0
1,3,11.846127000000001,9.48907616666667,684,11.06354025,4.86511125,4.043144,0.5,4.80632925,0
1,4,14.444486666666664,13.065111642857147,702,-1.1973177207792105,20.12919204545451,17.38539187662336,0.6558441558441559,16.393384350649345,0
1,4,0.0,10.698839929133861,430,0.6678088181818183,19.321490090909094,16.916193363636367,0.0,19.764438545454542,0
1,3,0.0,10.515756461538462,81,-8.986241180000007,0.0,17.954628640000006,1.78,13.00538606,0
1,2,0.0,11.362602454378347,315,0.7901404444444466,20.0635928,17.479074933333337,0.5333333333333333,19.169440822222217,0
1,3,0.0,11.29952916064257,320,0.9178041097560978,18.73971824390242,17.516584621951218,0.524390243902439,17.13675480487805,0
2,3,14.63892075,10.17275883260871,1680,-0.7527829999999991,14.59533375,10.083169999999999,1.75,8.70989475,0
1,2,13.1246645,11.535071918075438,312,-0.3975717777777792,21.068552518518526,18.829617012345686,0.5679012345679012,8.369118543209877,0
1,3,0.0,11.718392063291128,1221,-0.13706941666666594,20.615257083333333,17.706724937499995,0.4166666666666667,11.354570833333336,0
1,3,0.0,11.099272898643841,324,-1.0936284848484839,19.50561245454545,16.695335969696966,0.8484848484848485,14.288183181818178,0
1,3,13.601624142857144,11.67913053658536,128,-0.5418869056603732,20.342031320754714,18.13663137735849,0.6415094339622641,16.9116771509434,1
1,3,0.0,11.462779118110243,216,-1.0470246875,19.163694375,17.2135805625,3.625,-1.0470246875,0
0,4,0.0,11.620267735074652,1912,5.545050210526314,16.996920596491226,14.172824315789468,0.7192982456140351,9.631700298245613,1
1,3,9.417138125,9.948319695035472,2826,1.6979387499999987,21.888192999999998,16.139928083333338,0.0,19.9188425,0
1,1,0.0,11.447597578125002,440,-0.5850796111111111,0.5812995,21.06286599999999,0.0,0.0,0
1,4,13.601463266666668,12.4988947347328,483,-16.1602255,20.153592,21.14399925,0.0,19.472938250000002,1
1,3,11.4240696,10.300103629032268,90,0.8548836666666659,16.960250266666666,18.95524986666667,3.7333333333333334,16.17011953333333,1
1,3,0.0,12.740937993464064,360,1.1156488561151043,13.936447194244609,16.014582604316555,0.7769784172661871,16.286309086330935,0
1,4,13.582503833333334,12.692496158878505,864,-0.8809419999999992,20.451407333333336,18.129461133333333,0.8666666666666667,16.687225599999998,1
1,2,13.552379857142858,12.07336664782609,1260,-1.4806305348837157,20.045341511627907,17.422944093023258,0.7906976744186046,17.252463604651165,0
1,3,0.0,13.205926083333337,27,3.323488701492538,18.84585898507461,15.302527656716416,0.16417910447761194,14.445490940298503,0
1,3,0.0,11.07909186744186,104,-0.3179515294117685,18.315712941176468,16.045344941176467,0.5294117647058824,14.893377647058822,0
1,2,0.0,11.454692289322628,3192,-1.7984259444444248,21.42625818888886,18.724140261111124,0.03888888888888889,18.38444886111112,0
1,4,0.0,11.413751539893624,120,-9.9974475,20.867150499999997,18.1413945,2.0,8.4379475,0
1,3,0.0,12.76875928571429,1166,0.0367183478260813,18.871487173913053,18.825695217391306,3.217391304347826,2.6764421739130437,0
1,3,0.0,11.63533021910113,204,0.004758999999998181,11.640932099999999,16.5296259,0.0,7.6968611,1
1,3,15.229509769230768,12.128625613878992,434,-4.145241605263159,20.317844499999985,18.318719342105254,0.9736842105263158,9.272142394736841,0
1,4,0.0,10.369583205882353,360,4.799756333333331,20.664417999999998,18.359798333333334,0.6666666666666666,20.022426666666664,0
1,2,0.0,11.751429599173562,117,-3.6016117575757622,20.114967424242415,15.591879969696972,1.121212121212121,13.834503393939395,0
1,4,0.0,10.220668156682025,342,-2.2556495000000023,17.668685999999997,15.374465,1.5,15.664620500000002,0
1,4,0.0,11.238730866909249,2880,-4.215114894736837,19.47667142105263,16.378671684210527,0.0,17.743877947368425,0
1,2,0.0,10.072468753246755,220,-2.5253244722222163,21.416456499999995,19.001322666666667,0.0,18.79927075,1
2,3,0.0,13.040530699699717,168,-0.14531453333333566,21.7769596,19.459775200000003,0.4,13.114269799999999,0
1,4,0.0,9.865698380081291,38,1.5613982380952365,20.581523904761905,17.35789471428571,0.0,18.510854238095238,0
