用户id,用户性别,用户职业,用户教育程度,用户婚姻状态,用户户口类型,收入次数,总收入,支出次数,总支出,工资收入次数,总工资,浏览次数,平均上期账单金额,平均上期还款金额,信用卡额度,平均本期账单余额,平均本期账单最低还款额,平均消费笔数,平均本期账单金额,平均调整金额,平均循环利息,平均可用余额,平均预借现金额度,是否逾期
27480,0,2,4,2,3,280.0,3851.962973000002,904.0,10413.99849500006,0.0,0.0,80,21.021207999999998,21.05177133333333,21.134421,21.062482,19.013944999999996,2.3333333333333335,0.0,0.0,0.0,0.0,20.441274,1
3427,2,4,4,3,2,900.0,10538.891761,2852.0,29805.54858399979,0.0,0.0,350,4.186105555555555,19.290154277777777,19.971270999999998,18.87504083333334,16.592644833333328,2.0,19.705447444444445,0.0,1.6479930555555553,0.0,19.278122999999997,1
2464,1,4,3,1,2,119.0,1563.3898130000011,314.0,3677.158974000002,0.0,0.0,66,4.612102214285714,7.201822261904762,10.304650952380952,11.530829666666667,12.997909952380954,2.1904761904761907,9.07150780952381,1.9620268095238098,0.7860249285714286,0.0,4.589142738095238,0
11433,1,4,4,3,1,130.0,1886.0325240000002,331.0,4505.219802000003,0.0,0.0,869,7.998740029411765,21.137908784313733,15.13403921568626,13.901556264705873,11.494387127450976,5.715686274509804,11.988257794117647,-0.8734491078431373,1.3211715196078433,0.0,10.99507353921569,0
7395,1,2,3,3,3,22.0,273.11196399999994,73.0,821.057698,0.0,0.0,651,0.0,0.0,0.0,11.262184999999999,13.913894599999997,0.0,0.0,0.0,0.0,0.0,0.0,0
5906,1,2,2,1,3,232.0,2750.1651950000028,1049.0,11259.435863,0.0,0.0,765,19.9878385,17.8600905,19.971270999999998,19.9864815,17.824870999999998,0.0,17.8478085,0.0,0.0,0.0,19.971270999999998,0
14925,1,2,3,1,2,33.0,440.24592900000016,236.0,2605.5963079999988,13.0,194.792061,396,12.956692979999996,11.882033560000002,8.8437596,14.964490299999996,14.280044439999998,0.96,11.659433719999997,0.0,5.959464999999999,2.2639238799999997,6.168999359999999,0
53108,1,3,4,4,2,19.0,226.16932000000003,28.0,341.4627550000001,0.0,0.0,128,15.560017061224487,15.938322918367353,20.081011571428572,16.044586224489798,15.80375620408163,1.7551020408163265,14.780697448979595,0.0,0.0,7.609241102040816,7.9510231836734695,1
36487,1,2,4,1,3,19.0,212.70099500000003,39.0,413.908635,0.0,0.0,161,10.393203499999998,18.56593075,13.771374749999996,13.398509249999998,11.671583875,2.125,18.572979125,0.0,0.0,0.0,0.0,1
756,1,4,4,3,2,95.0,1214.1398130000005,209.0,2462.495391000002,0.0,0.0,120,16.588110214285717,16.2122335,20.613155142857146,20.28835196428571,18.463001678571427,1.4642857142857142,17.983721785714284,0.0,7.387159357142858,0.0,15.553564392857142,0
7025,1,2,2,3,3,106.0,1591.8862740000006,141.0,1910.351135999999,13.0,203.57753100000002,3756,12.950556756756754,12.781647459459462,15.328833716216213,19.40986591891891,17.861059891891884,0.5,14.1780787027027,0.0,0.0,0.0,7.590653108108109,0
6192,1,2,3,1,2,128.0,1500.4411550000004,526.0,5690.338829000007,1.0,12.601483,216,16.923561361111116,16.762332055555557,19.70755266666667,19.588213555555555,18.980936027777783,0.3333333333333333,16.842411666666667,0.0,1.1850263333333333,0.0,19.57646425,0
5908,2,3,3,3,1,96.0,1213.1032010000001,253.0,2985.3795270000032,3.0,37.509889,1840,13.778493166666662,12.742568740740738,10.073605240740742,17.51369544444444,16.097525925925932,1.6666666666666667,12.57744379629629,0.0,7.611065722222222,0.0,7.910865314814813,0
21017,1,3,3,1,2,20.0,271.2889420000001,30.0,401.9583210000001,0.0,0.0,210,18.932872687499998,17.3317630625,19.05498,18.914945,16.7895323125,0.0,16.70628175,0.0,0.0,9.493810625,18.361832999999994,0
10757,1,2,3,2,2,354.0,4640.687722999999,607.0,7500.690581999996,10.0,130.80701000000002,900,12.611580833333326,12.465648758620686,17.260914011494233,19.195667477011476,17.666780344827586,1.1551724137931034,12.951595155172411,-0.11120491379310345,1.423809879310345,3.9754220459770115,11.449134689655184,0
3294,1,2,3,3,1,266.0,3823.395671000002,749.0,9591.422428999982,0.0,0.0,980,4.865069625,4.865069625,12.775796249999999,19.5577695,17.61776875,0.0,7.297500125000001,0.0,0.0,0.0,0.0,0
48792,1,2,4,2,4,16.0,201.118756,39.0,520.354554,0.0,0.0,1560,12.632436033333336,9.475979599999999,19.971270999999998,19.58230236666667,17.047190266666664,0.8,11.155244066666665,0.0,10.865324433333335,0.0,13.809614366666665,0
51347,2,2,4,3,4,54.0,645.145869,160.0,1588.7992519999998,0.0,0.0,243,17.945400499999998,19.633737500000002,19.971270999999998,17.959246999999998,15.656762,1.0,19.0770795,0.0,0.0,0.0,0.0,0
10589,1,2,4,3,2,126.0,1581.9465450000002,661.0,6589.023125000004,9.0,137.56045899999998,742,18.457063891891895,18.149945324324325,17.938601243243248,19.559918108108107,17.04821002702703,2.108108108108108,18.222703,0.0,0.0,0.0,13.897980648648645,0
33725,1,2,2,2,1,17.0,210.38197800000006,345.0,4605.667552999999,0.0,0.0,2200,9.486501933333333,9.857242066666666,20.664418000000005,19.12259226666667,16.83300333333333,0.5333333333333333,10.559569333333334,0.0,0.0,0.0,0.0,1
19778,1,2,4,1,1,342.0,4361.065749000002,607.0,6841.1147999999985,0.0,0.0,1408,10.372922,10.372953,10.332208999999999,16.9003795,16.339053,0.5,0.0,0.0,0.0,0.0,9.985635499999999,0
36488,2,2,3,2,2,537.0,7808.2289329999785,1563.0,19457.72922099991,0.0,0.0,3629,3.0835742962962978,3.969227054320985,4.0614094691358025,18.47375657777779,16.847875587654364,0.145679012345679,4.863748281481484,-0.29630857777777775,1.02309737037037,0.0,1.9588076740740752,0
24130,1,2,3,1,4,29.0,349.34417500000006,76.0,899.088873,0.0,0.0,525,10.464800583333336,11.016506555555557,12.10872022222222,17.068822305555557,16.319889333333336,0.5277777777777778,11.58008238888889,0.5583971388888889,1.5298655555555554,5.496469027777778,3.841737666666667,0
9618,1,2,4,1,2,514.0,5862.292407000023,1091.0,10882.609859000017,0.0,0.0,208,18.517324199999997,18.395381,19.05498,18.4361642,16.4169896,0.4,18.564873600000002,0.0,0.0,0.0,0.0,1
7609,1,4,3,3,4,38.0,552.151729,88.0,1183.1955070000001,0.0,0.0,1362,14.475583758620688,15.600899965517238,21.189965413793107,19.57234262068965,17.926635793103447,2.103448275862069,9.025220620689655,0.0,1.6954877931034482,0.0,14.543519379310345,0
1336,1,2,4,1,2,67.0,867.7419500000001,465.0,4947.448400000008,0.0,0.0,72,15.659331333333332,16.822230333333334,19.278122999999997,18.85328433333333,15.973108666666667,1.0,18.5804815,0.0,0.0,0.0,18.005157999999998,0
3428,1,4,3,3,1,658.0,7663.694563000019,1342.0,15121.162566000174,0.0,0.0,696,20.621904242424232,18.950032833333335,21.467580984848503,21.289270530303025,19.058018500000003,1.621212121212121,4.980559621212122,0.0,2.888661303030303,0.3059773787878788,20.77443398484848,0
18589,2,2,3,3,1,192.0,2427.158397000001,401.0,4558.400071000004,0.0,0.0,126,0.0,0.0,0.0,21.686596333333327,20.280382499999998,0.0,0.0,0.0,0.0,0.0,0.0,0
2059,1,2,4,1,4,199.0,2612.992581000001,547.0,6367.454920999993,12.0,179.073793,1012,12.895561960784317,16.47100564705882,18.008753882352952,17.217852745098043,15.196706333333331,1.3529411764705883,18.781722823529417,-0.7446419607843137,4.038660823529411,0.0,8.158539176470585,0
246,1,2,3,1,1,598.0,9389.601366999983,1502.0,18398.08528299994,0.0,0.0,72,14.451215999999997,15.473764423728818,13.682791533898301,18.69559580508474,16.708803805084735,0.9491525423728814,15.091805508474575,-0.8548175254237288,4.493417186440677,3.4102240508474577,7.622193872881356,0
29257,2,4,3,1,3,112.0,1527.4979390000003,289.0,3421.661069000002,7.0,81.868099,460,17.658736,15.624804333333335,19.967625944444443,19.923693500000002,17.42993988888889,0.3333333333333333,15.419976944444446,0.0,5.2513039444444445,0.0,11.639179333333335,0
33133,2,2,2,3,2,174.0,2588.078826000001,464.0,5938.493131999992,0.0,0.0,216,19.389394849999995,20.497483300000003,21.573802500000003,19.318580349999998,18.07478115,5.05,20.267594199999998,1.83586095,10.18500105,0.0,20.603396699999994,0
6444,1,2,2,2,1,44.0,531.2142949999999,50.0,582.0726249999998,0.0,0.0,270,15.478039159999998,18.262406140000007,15.510876519999997,16.804387939999998,16.502466920000007,0.24,18.422547899999998,0.0,0.0,4.794059539999999,9.586210079999999,0
79,1,2,3,1,1,342.0,3992.5427660000028,574.0,6427.653269000015,0.0,0.0,784,15.646238999999998,16.7680595,20.60945180769231,16.46926692307692,15.783611192307697,0.0,5.050945961538462,0.0,0.0,0.0,19.916304807692306,0
55482,1,3,3,3,2,75.0,834.774617,200.0,2196.8838499999997,0.0,0.0,408,16.2707268125,16.46599,20.01685125,19.68346925,18.175584625000003,0.125,19.269867625000003,0.0,2.0324065,0.0,4.86511125,0
32495,1,3,3,3,3,4.0,58.804917,23.0,282.272217,0.0,0.0,84,18.291957999999997,9.363447409090908,20.254831136363638,19.27208286363636,18.359675499999998,1.5,11.876225363636365,0.0,0.0,0.0,0.0,1
6445,1,2,4,1,1,118.0,1473.4881729999995,272.0,3142.4792590000015,1.0,11.454088,315,0.0,0.0,0.0,19.410806,18.768337100000004,0.0,0.0,0.0,0.0,0.0,0.0,0
8319,2,4,3,1,3,212.0,2861.560803000002,548.0,6303.477794000003,2.0,28.285747,280,15.105339937007868,14.373807818897635,15.64407517322834,19.535796181102356,18.165020488188965,0.8740157480314961,3.8144447401574793,0.0,0.0,0.0,12.930849125984262,0
2615,1,2,3,1,4,85.0,1052.273796,250.0,2848.2146220000027,5.0,74.77550500000001,1400,5.165967857142858,5.219688,20.450655000000005,19.706477428571425,18.442413,1.2857142857142858,5.304790571428572,0.0,0.0,0.0,5.3620851428571426,0
16175,1,3,3,3,2,100.0,1301.2937440000007,251.0,2990.234433000003,0.0,0.0,826,13.506591666666665,17.424029333333333,20.307743,20.27982833333333,18.084546,0.0,18.58951166666667,0.0,0.0,0.0,19.614596,1
34276,1,2,4,1,4,7.0,82.982858,39.0,423.917584,4.0,54.328858,902,0.0,0.0,0.0,17.7760741,15.8232967,0.0,0.0,0.0,0.0,0.0,0.0,0
2963,1,2,2,3,1,479.0,6016.092333999999,0.0,0.0,0.0,0.0,288,16.146628999999997,19.594009600000003,20.846739000000003,20.225327399999998,18.08993,0.0,20.189936999999997,0.0,0.0,0.0,20.153592,0
44120,1,2,4,1,4,519.0,7239.5430759999845,813.0,10566.751325999994,0.0,0.0,392,11.106664035211267,9.543909507042258,15.564812852112674,20.39615154225352,18.76146135915494,0.5211267605633803,10.782375626760567,-0.3084849014084507,4.062143436619718,0.0,11.17834892253519,1
20435,1,2,2,1,4,1055.0,12611.641003000013,1498.0,17156.431645000033,23.0,326.632865,128,20.790197857142857,20.43721257142857,21.580707999999994,20.848456071428576,19.43991014285714,0.0,20.706563428571428,2.7367522857142856,6.026614928571428,0.0,21.184623999999996,0
8320,1,2,4,3,1,58.0,726.2535730000001,177.0,2029.809797000001,0.0,0.0,876,14.959109517241385,17.19842144827586,20.078148827586194,17.831449655172417,6.088640310344827,0.25862068965517243,18.4439955862069,0.0,0.9999286724137931,0.0,3.0197242241379305,0
25580,1,2,4,1,3,167.0,2331.3723640000003,506.0,6513.6171039999745,0.0,0.0,155,18.581655842696623,18.810611932584248,21.196432044943844,19.901445033707866,18.02062214606742,1.1797752808988764,20.632489719101137,0.0,13.344387044943822,0.0,20.503285044943812,0
3429,1,4,4,3,4,142.0,1764.295068000001,354.0,3987.2447830000033,4.0,51.110728,256,19.491101080000004,19.204580040000003,19.84860732,19.618446040000002,18.028519439999997,1.36,19.375150240000004,2.907432,10.40872696,0.0,19.155460319999996,0
2060,1,2,3,1,3,342.0,3812.5983830000037,700.0,7391.470331000011,12.0,180.48848499999997,234,0.0,0.0,2.4964088749999997,-8.938992625000001,2.175420625,0.0,0.0,0.0,0.0,0.0,0.0,0
37252,0,3,4,3,2,359.0,5343.956614999991,741.0,9331.653710999992,0.0,0.0,232,18.726469413793104,16.062878551724136,8.86433317241379,19.350492275862067,17.38359548275862,1.4482758620689655,18.80064275862069,-0.7031005172413792,8.032703068965517,0.0,0.0,1
12370,1,2,4,1,2,262.0,3495.8098230000032,494.0,6174.161406000005,0.0,0.0,90,18.06328738461538,17.221097711538466,19.62531795192306,19.167281884615374,16.985381076923066,1.0192307692307692,12.408325711538462,0.0,0.0,3.276181201923077,15.459959221153841,0
44984,1,2,4,3,2,281.0,3796.7604400000037,510.0,5877.836846000002,0.0,0.0,539,10.889177389830508,18.431148627118645,14.524272389830507,14.36204854237288,12.683894186440677,0.05084745762711865,19.44871593220339,0.0,0.0,0.0,0.0,0
5910,1,2,3,3,1,340.0,4717.326360000002,561.0,7324.978590999984,0.0,0.0,1980,20.088974875,19.865695125000002,16.16822625,20.062671124999998,19.090549624999998,0.875,4.347243,0.0,0.0,0.0,15.6483655,0
7610,1,4,3,3,1,169.0,2312.528789000001,537.0,6520.044720999998,0.0,0.0,84,18.358219525423735,18.046934084745764,21.1835939661017,18.921997728813565,17.549804644067795,0.01694915254237288,12.25022205084746,0.0,0.0,0.0,20.47197416949153,0
21019,1,2,2,1,1,530.0,6737.494282999998,1256.0,14824.061248000056,0.0,0.0,216,7.334102394736841,6.921393934210528,8.920419828947365,12.604295197368415,12.357834157894736,0.2631578947368421,5.678360828947368,0.0,0.0,2.9785261578947364,7.827648789473684,0
2360,1,4,4,3,3,110.0,1273.7017510000003,209.0,2163.971102,0.0,0.0,72,0.0,0.0,0.0,14.13155975,14.086599125,0.0,0.0,0.0,0.0,0.0,0.0,0
2202,2,2,4,3,1,403.0,5208.096450999996,985.0,11406.296846000028,2.0,29.565216,550,20.570729583333332,16.6435785,20.664418,20.53639975,18.504966166666666,1.0833333333333333,0.0,0.0,0.0,0.0,19.971270999999998,0
12033,1,2,4,1,1,12.0,156.517021,19.0,233.633241,0.0,0.0,602,9.882552530864196,10.058700728395062,11.766335703703707,20.535004493827163,18.448442888888895,0.6172839506172839,0.5393776790123458,0.0,0.3784797407407407,0.0,9.803407148148144,0
26808,1,2,4,3,3,119.0,1530.5846589999994,409.0,4494.897127000009,0.0,0.0,1337,14.014442129824566,11.86543532280702,14.761504364912275,20.441157115789466,18.475434908771934,1.880701754385965,12.394923585964914,-0.20252387719298243,5.781802901754386,0.4230312350877192,9.802598691228072,0
17699,1,2,3,1,4,268.0,3683.200793000003,634.0,8076.200761000007,1.0,14.855275,261,15.079222125000001,15.9534885,20.409005000000004,20.0765615,18.529495500000003,0.375,9.83224275,0.0,0.0,0.0,19.715858,0
48794,1,2,4,3,2,316.0,4303.289371000001,907.0,11468.339820000047,2.0,29.947831,216,12.366539789473682,13.342164368421052,14.61872842105263,17.48646889473684,16.264759210526314,0.9473684210526315,14.290656105263158,0.0,3.133065578947368,0.0,14.107988526315786,0
4897,1,2,3,2,3,659.0,9894.71321199998,1070.0,14216.601950999999,0.0,0.0,430,9.917192033333333,9.274602499999999,9.980096300000003,21.1624749,19.131919833333335,0.13333333333333333,9.239817933333333,0.7055064333333333,7.808536833333332,0.0,9.980096300000003,0
326,1,2,2,1,1,233.0,3228.9495820000016,695.0,8701.576520999997,34.0,468.49698400000005,1017,14.809938111111112,19.850608333333334,16.98112888888889,16.96569122222222,14.918941333333334,2.111111111111111,19.958896111111113,0.0,0.0,0.0,0.0,0
5668,1,4,4,1,4,141.0,1996.6221490000016,258.0,3451.8504370000032,7.0,100.439778,64,16.646339478260874,17.303543521739126,13.541597913043478,19.103005695652175,17.584272478260868,1.6956521739130435,18.222833782608696,2.002032130434783,13.082803130434785,0.0,13.51146108695652,0
38742,1,4,3,1,2,408.0,5380.593357999989,1054.0,11792.127342000045,0.0,0.0,918,14.760578857142857,11.378524,17.712358285714284,20.65816057142857,18.632893142857142,1.0,16.851181285714283,0.0,13.439818285714283,0.0,17.118232285714285,0
5046,1,2,3,2,4,263.0,3279.169192999999,797.0,9186.254881000017,7.0,85.51149600000001,832,12.725045983193281,12.812691747899162,15.18686375630251,18.848946075630263,16.71438077310925,0.9411764705882353,12.361541596638654,-0.6629028235294118,1.4666323361344538,1.7832017394957982,10.082160000000007,0
5463,1,2,3,1,2,85.0,1079.8548260000005,346.0,3949.4650460000016,0.0,0.0,352,15.89690053333333,14.65751648148147,18.557695585185172,17.814621525925922,16.32515409629629,0.31851851851851853,11.963500696296299,0.0,0.0,2.4502103407407403,17.20013912592594,0
12034,1,2,3,3,2,60.0,690.5176190000002,141.0,1467.7690279999997,0.0,0.0,994,0.0,0.0,20.664417999999998,20.669501,18.36692,4.0,0.0,0.0,0.0,0.0,0.0,1
8067,1,2,2,3,1,98.0,1292.6646750000004,277.0,3400.247356000006,12.0,180.052637,559,11.713815411764703,15.369256647058823,19.78262285294117,16.890670117647062,8.561938970588235,3.323529411764706,11.731566705882354,0.0,0.0,0.0,8.223464529411764,0
19229,1,2,3,1,3,55.0,729.7730220000001,93.0,1162.026595,22.0,298.9766210000001,344,20.684624543307102,19.451685889763773,16.54483654330708,20.713833133858284,19.16746878740158,2.8661417322834644,19.05111129133859,3.773785291338583,14.000573566929134,0.0,16.009967204724397,0
41002,1,2,4,3,1,35.0,384.9102449999999,90.0,1012.547167,13.0,183.239475,340,15.694517999999999,18.868774600000002,19.971270999999998,19.589325,17.545709,1.0,19.2971736,0.0,0.0,0.0,0.0,0
2204,1,2,3,3,2,28.0,344.193677,50.0,584.5938239999998,0.0,0.0,480,17.064942882352938,16.543562,20.700843705882363,20.509840588235296,17.986775705882355,0.35294117647058826,19.973629882352945,0.0,3.9183425882352942,0.0,20.048470058823533,0
41003,1,2,4,1,2,42.0,520.463303,151.0,1675.0670290000007,0.0,0.0,1209,7.145912387096774,14.393483903225802,16.924393225806444,17.241824354838716,15.167156032258063,2.129032258064516,17.4637474516129,0.0,0.0,0.0,5.498392774193549,0
172,1,2,3,1,2,84.0,1122.7062570000003,155.0,1954.2920159999994,0.0,0.0,140,7.483071675675677,8.233175459459458,17.661222270270272,17.26110445945946,14.065730027027026,0.7027027027027027,3.7536332162162167,0.0,0.0,0.0,4.74678681081081,0
39451,1,2,4,1,4,20.0,237.47040900000007,50.0,543.7274209999997,0.0,0.0,798,9.5064925,5.4000855,19.05498,19.0237715,17.061748,2.0,17.1063975,0.0,0.0,0.0,0.0,1
35636,0,2,4,1,4,182.0,2500.187169000001,241.0,3132.6778069999987,0.0,0.0,976,20.05407086956521,19.691595043478255,20.601354521739133,20.00886217391304,18.70408017391304,0.8695652173913043,17.811833391304344,0.0,2.590085782608696,0.0,19.004610652173916,1
12733,2,2,4,2,4,132.0,1412.8358120000007,416.0,4228.388175000002,0.0,0.0,513,16.91888385,17.128630649999998,19.971270999999998,18.805379499999997,17.418018199999995,0.8,19.059228149999996,0.0,10.894403400000003,0.0,19.278122999999997,0
981,1,2,3,3,2,67.0,848.6109219999997,342.0,3539.3161060000043,0.0,0.0,240,16.483937807692307,17.232889115384616,19.687628384615383,17.98254653846154,16.784213115384613,2.5,18.72442607692308,0.0,0.0,2.2444908076923076,8.15612896153846,0
41807,1,2,3,3,1,68.0,902.5335299999998,231.0,2708.4167700000003,1.0,12.552693,664,20.19826805555556,18.770198388888886,20.591796777777777,20.18859255555556,18.177560722222225,3.6666666666666665,0.0,0.0,0.0,0.0,19.89864977777778,0
2711,1,4,4,3,1,112.0,1478.0004460000002,331.0,3895.2865790000074,0.0,0.0,480,11.899607692307692,14.998075769230768,17.362598794871797,15.691240564102564,13.970606820512822,0.3333333333333333,10.072751666666667,0.0,0.8934573333333333,0.0,8.582747846153845,0
6447,2,2,2,4,1,241.0,3289.1701470000003,653.0,8054.120215999994,5.0,61.87970299999999,1239,21.83203923076923,20.562385230769227,21.980314923076925,21.830912384615388,19.937393153846152,0.0,20.515613846153848,1.5340623846153845,17.094529153846153,0.0,21.28716792307693,0
27484,1,2,3,1,4,132.0,1608.5047750000006,581.0,6097.4699600000085,14.0,205.447115,880,5.016331999999999,9.493867,9.7302225,9.683283,8.533603,0.5,14.002068999999999,0.0,0.0,0.0,0.0,0
25582,1,2,3,3,4,395.0,5111.582134,709.0,8205.855286000007,1.0,16.059248,165,15.915342792682928,15.73993651829268,19.566905286585357,18.94261042682928,16.698850829268288,0.8841463414634146,15.085782987804874,0.0,1.837820774390244,4.333610274390245,13.324851329268297,0
11202,1,2,2,1,4,81.0,1045.1695390000002,364.0,4058.1787460000023,1.0,15.643732,54,4.9371842500000005,4.936841833333333,4.9928177499999995,19.043599750000002,17.298829416666663,0.0,4.938417416666667,0.0,0.0,0.0,0.0,0
9418,1,2,4,3,1,55.0,724.0751940000001,177.0,2161.4810669999997,1.0,12.401871,1413,17.547466705882353,13.185556823529412,18.098574529411763,17.53237941176471,16.00479558823529,0.7058823529411765,16.366295352941176,1.1801887058823528,6.409967294117647,0.0,8.29853788235294,0
5168,1,2,3,1,4,323.0,3974.770954999997,759.0,8419.606166,0.0,0.0,242,12.752685191489363,17.558615702127646,19.189296808510605,15.949556085106371,14.42697354255319,1.1808510638297873,16.839227255319123,0.0,0.0,7.256838372340426,0.0,0
53672,2,3,1,4,1,179.0,2441.671836000002,448.0,5865.873145999998,0.0,0.0,792,12.763020455598456,9.86145757142857,15.6166029343629,15.728456108108102,14.957011061776063,1.6756756756756757,9.584429289575287,-0.4265693281853282,1.910977606177606,0.0,8.19852284169884,0
18596,1,2,2,1,1,81.0,1112.5791739999997,191.0,2395.898517,0.0,0.0,266,17.518684629629636,17.26855351851853,19.51796066666666,19.847292805555565,18.335733129629638,0.7037037037037037,18.682981249999994,1.8742580462962963,3.012085907407408,0.595245888888889,11.797292925925923,0
11694,1,2,4,3,3,112.0,1680.0854649999999,145.0,1785.0389070000017,12.0,177.599863,426,20.287538529411762,15.599291764705882,21.125841764705882,20.857222500000002,19.10581167647059,1.6764705882352942,4.462223941176471,0.0,0.0,0.0,20.43269476470589,1
38745,1,2,4,3,2,51.0,576.3920869999998,89.0,988.932148,18.0,246.41393300000004,264,6.523694,8.596838499999999,8.834342999999999,15.44606,13.5340615,2.0,8.5925265,0.0,0.0,0.0,0.0,0
39453,1,2,3,1,2,79.0,1018.8146230000002,153.0,1854.3357250000006,0.0,0.0,168,19.149360411764704,19.218339764705885,20.16300882352941,18.866296411764704,18.044503941176465,0.0,19.20629141176471,0.0,0.0,0.0,19.460444999999996,0
31962,1,2,3,1,4,266.0,3363.100300000003,846.0,9874.516205999967,0.0,0.0,888,17.05545115789474,18.053224315789475,18.052086315789474,18.964387052631583,16.78300657894737,0.9473684210526315,18.073572789473683,0.0,0.0,0.0,0.0,0
1484,1,2,4,3,1,40.0,492.18402899999995,158.0,1856.0941570000011,0.0,0.0,171,8.077418,7.535835399999999,8.265767199999999,13.4629114,14.402238800000001,0.4,7.844467800000001,0.0,6.3920636,0.0,7.988508399999999,0
1928,1,2,3,1,1,110.0,1252.6721419999992,362.0,3932.895634000003,0.0,0.0,72,0.0,0.0,19.460445,18.762968,16.464713,0.0,0.0,0.0,0.0,0.0,0.0,0
21949,1,2,3,3,3,139.0,1394.6988929999998,321.0,3141.9675949999983,0.0,0.0,1008,13.267176000000001,11.443901000000002,13.667932666666665,20.04470333333333,17.347688333333334,0.6666666666666666,0.0,0.0,10.453041666666666,0.0,13.327382,0
13080,1,4,4,1,1,63.0,791.3518429999999,142.0,1533.4067319999995,0.0,0.0,872,16.75939104761905,14.740612476190474,20.81197347619048,20.75115214285714,18.019010857142852,0.7619047619047619,14.701585047619046,0.0,0.0,0.0,15.872667714285708,0
9904,1,2,2,1,3,174.0,2365.2247380000013,350.0,4365.9417040000035,14.0,205.967723,40,6.455463,6.481380189189188,13.351247824324327,20.241110445945953,17.983966810810806,0.40540540540540543,7.363674486486487,0.0,0.0,0.0,2.6988204054054052,0
3866,1,2,3,1,2,147.0,1867.1267369999998,374.0,3996.506300000002,0.0,0.0,528,20.744794888888883,16.074886825396828,20.891558714285733,21.126319777777773,18.83084573015873,5.761904761904762,19.215432650793655,0.0,0.0,3.233393253968254,12.997176365079364,0
22860,1,2,4,3,4,196.0,2328.4938380000017,251.0,2969.8820870000036,0.0,0.0,621,0.0,0.0,0.0,17.023692,14.8713515,0.0,0.0,0.0,0.0,0.0,0.0,1
2891,1,2,4,2,2,179.0,2372.6988580000025,324.0,3952.004076000006,0.0,0.0,210,16.361213636363633,15.515231727272727,20.562989181818182,20.118211636363636,17.885607636363634,2.8181818181818183,10.676287,0.0,0.0,0.0,8.848238454545454,1
758,1,2,3,2,1,75.0,917.771289,155.0,1847.786588000001,0.0,0.0,138,17.069522125,17.623238125,20.154362749999997,19.417465625000002,17.12265575,0.375,15.061140625,0.0,0.0,14.006741624999998,4.93703175,0
1212,1,2,3,1,3,409.0,5229.371412,1084.0,12415.56001800001,10.0,150.77333,248,0.0,0.0,20.846739000000007,20.843078916666666,17.90510741666667,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0
2664,2,4,4,4,1,257.0,3431.5782650000015,414.0,5406.593297000001,14.0,212.328955,182,19.406785285714285,18.366721071428575,19.363865999999994,21.017305035714283,18.91161657142857,0.6428571428571429,18.551697499999996,0.0,4.6609101428571424,0.0,8.624565428571428,0
21950,1,2,4,3,4,218.0,2964.9467959999997,611.0,7083.121375000015,3.0,42.809236,410,12.012509951612905,11.462090983870974,8.686325806451611,19.89331171774193,19.049357588709675,0.7661290322580645,12.484341314516131,-0.6538252903225805,1.1521493306451611,2.0834645403225807,8.213990491935483,0
660,1,2,3,3,1,98.0,1300.255950000001,334.0,3988.636733,0.0,0.0,700,13.032331822222217,12.495330477777783,20.176268022222228,20.55563762222222,17.913298222222224,0.6111111111111112,13.31402788888889,0.0,0.0,3.6215791777777775,12.136797,0
35637,1,2,4,3,1,508.0,6842.68927599999,1415.0,16670.453184999984,0.0,0.0,790,19.952289875000005,18.943059958333333,19.864848916666663,19.938222166666673,17.63677933333333,0.4166666666666667,18.672428583333332,0.0,0.0,0.0,0.0,0
7400,1,2,3,1,4,317.0,3602.028291000001,860.0,9206.866570000015,10.0,149.327655,576,9.8063205,7.92140788888889,10.916753888888888,17.30082977777778,15.491560777777778,0.6666666666666666,9.598192166666667,0.0,1.7652438333333333,0.0,3.2332785,0
18598,1,2,2,1,1,158.0,1985.0720900000001,648.0,7209.5501550000035,12.0,135.531037,1448,4.809063666666667,9.123727777777779,9.485080222222223,11.515038333333333,10.710022,0.0,9.425941222222223,1.9064288888888887,1.605701,0.0,9.331047333333334,1
15734,1,2,2,3,1,245.0,3000.018054000002,581.0,6677.672945000021,0.0,0.0,814,19.303458142857146,12.275600142857144,19.31677742857143,19.287525285714285,17.889805142857142,1.0,12.847916714285715,0.0,0.0,0.0,18.623630142857138,0
6448,1,4,3,3,3,83.0,1092.007655,336.0,4031.5179280000043,0.0,0.0,825,9.938559565217389,7.815815695652174,12.939764282608698,10.450094152173913,10.525320847826086,1.1304347826086956,11.375814391304347,1.2496805,4.392079260869566,0.0,7.637099934782609,0
1096,2,2,4,1,2,440.0,5514.066419000004,1558.0,17798.55863400012,0.0,0.0,792,18.700237854545467,19.490296636363645,20.31651325454544,19.690208236363635,17.9853788,0.4,13.76726596363636,1.3240372363636363,0.0,0.0,19.623365945454562,0
35638,1,2,3,3,1,5.0,52.985911,9.0,109.32830600000001,3.0,44.775397,594,12.144283368421052,17.458485736842103,19.41091436842105,19.169241105263158,17.257036368421055,0.2631578947368421,13.371833684210529,0.0,0.0,0.0,13.357070842105262,0
10975,1,3,4,3,2,160.0,2216.6782210000024,499.0,5787.836761999999,0.0,0.0,182,21.2619875,21.268674,21.252204000000003,21.2574135,19.048365,0.5,0.0,0.0,0.0,0.0,20.559057,1
